PassengerId,Survived,Class,Name,SibSp,Parch,Ticket,Fare,Cabin,Age,Hometown,Boarded,Destination,Gender
1070,No,2,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",0,3,230136,39.0,F4,35,"Guntur, Madras Province, British India[note 3]",Southampton,"Benton Harbor, Michigan, US",F
1071,No,1,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",0,2,PC 17756,83.16,E45,64,"Lakewood, New Jersey, US",Cherbourg,"Lakewood, New Jersey, US",F
1072,No,2,"McCrie, Mr. James Matthew",0,0,233478,13.0,unknown,32,"Sarnia, Ontario, Canada",Southampton,"Sarnia, Ontario, Canada",M
1073,No,1,"Compton, Mr. Alexander Taylor Jr",1,1,PC 17756,83.16,E52,37,"Lakewood, New Jersey, US",Cherbourg,"Lakewood, New Jersey, US",M
1074,No,1,"Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)",1,0,113773,53.1,D30,18,"New York, New York, US",Southampton,"New York, New York, US",F
1075,No,3,"Lane, Mr. Patrick",0,0,7935,7.75,unknown,16,"Limerick, Limerick, Ireland",Queenstown,"New York, New York, US",M
1076,No,1,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",1,1,PC 17558,247.52,B58 B60,27,"Montreal, Quebec, Canada",Cherbourg,"Montreal, Quebec, Canada",F
1077,No,2,"Maybery, Mr. Frank Hubert",0,0,239059,16.0,unknown,36,"Weston-super-Mare, North Somerset, England",Southampton,"Moose Jaw, Saskatchewan, Canada",M
1078,No,2,"Phillips, Miss. Alice Frances Louisa",0,1,S.O./P.P. 2,21.0,unknown,21,"Ilfracombe, Devon, England",Southampton,"New Brighton, Pennsylvania, US",F
1079,No,3,"Davies, Mr. Joseph",2,0,A/4 48873,8.05,unknown,17,"West Bromwich, Staffordshire, England",Southampton,"Pontiac, Michigan, US",M
1080,No,3,"Sage, Miss. Ada",8,2,CA. 2343,69.55,unknown,10,"Peterborough, Cambridgeshire, England",Southampton,"Jacksonville, Florida, US",F
1081,No,2,"Veal, Mr. James",0,0,28221,13.0,unknown,40,"Barre, Vermont, US",Southampton,"Barre, Vermont, US",M
1082,No,2,"Angle, Mr. William A",1,0,226875,26.0,unknown,32,"Warwick, Warwickshire, England",Southampton,"New York, New York, US",M
1083,No,1,"Salomon, Mr. Abraham L",0,0,111163,26.0,unknown,43,"New York, New York, US",Cherbourg,"New York, New York, US",M
1084,No,3,"van Billiard, Master. Walter John",1,1,A/5. 851,14.5,unknown,9,"London, England",Southampton,"North Wales, Pennsylvania, US",Unknown
1085,No,2,"Lingane, Mr. John",0,0,235509,12.35,unknown,61,"Chelsea, Michigan, US",Southampton,"Chelsea, Michigan, US",M
1086,No,2,"Drew, Master. Marshall Brines",0,2,28220,32.5,unknown,8,"Greenport, New York, US",Southampton,"Greenport, New York, US",Unknown
1087,No,3,"Karlsson, Mr. Julius Konrad Eugen",0,0,347465,7.85,unknown,33,"Göteborg, Västergötland, Sweden",Southampton,"New York, New York, US",M
1088,No,1,"Spedden, Master. Robert Douglas",0,2,16966,134.5,E34,6,"Tuxedo Park, New York, US",Cherbourg,"Tuxedo Park, New York, US",Unknown
1089,No,3,"Nilsson, Miss. Berta Olivia",0,0,347066,7.78,unknown,18,"Lysvik, Värmland, Sweden",Southampton,"Missoula, Montana, US",F
1090,No,2,"Baimbrigge, Mr. Charles Robert",0,0,C.A. 31030,10.5,unknown,23,"Saint Peter Port, Guernsey, Channel Islands",Southampton,"New York, New York, US",M
1091,No,3,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",0,0,65305,8.11,unknown,62,"Haugesund, Rogaland, Norway",Southampton,"Centerville, South Dakota, US",F
1092,No,3,"Murphy, Miss. Nora",0,0,36568,15.5,unknown,34,"Dublin, Ireland",Queenstown,"New York, New York, US",F
1093,No,3,"Danbom, Master. Gilbert Sigvard Emanuel",0,2,347080,14.4,unknown,0,"Göteborg, Västergötland, Sweden",Southampton,"Stanton, Iowa, US",Unknown
1094,No,1,"Astor, Col. John Jacob",1,0,PC 17757,227.52,C62 C64,47,"New York, New York, US",Cherbourg,"New York, New York, US",Unknown
1095,No,2,"Quick, Miss. Winifred Vera",1,1,26360,26.0,unknown,8,"Plymouth, Devon, England",Southampton,"Detroit, Michigan, US",F
1096,No,2,"Andrew, Mr. Frank Thomas",0,0,C.A. 34050,10.5,unknown,30,"Redruth, Cornwall, England",Southampton,"Houghton, Michigan, US",M
1097,No,1,"Omont, Mr. Alfred Fernand",0,0,F.C. 12998,25.74,unknown,29,"Le Havre, France",Cherbourg,"New York, New York, US",M
1098,No,3,"McGowan, Miss. Katherine",0,0,9232,7.75,unknown,42,"Terry, Mayo, Ireland",Queenstown,"Chicago, Illinois, US",F
1099,No,2,"Collett, Mr. Sidney C Stuart",0,0,28034,10.5,unknown,25,"London, England",Southampton,"Port Byron, New York, US",M
1100,No,1,"Rosenbaum, Miss. Edith Louise",0,0,PC 17613,27.72,A11,34,"Paris, France",Cherbourg,"Cincinnati, Ohio, US",F
1101,No,3,"Delalic, Mr. Redjo",0,0,349250,7.9,unknown,25,"Bakić, Bosnia",Southampton,"Harrisburg, Pennsylvania, US",M
1102,No,3,"Andersen, Mr. Albert Karvin",0,0,C 4001,22.52,unknown,33,"Bergen, Norway",Southampton,"New York, New York, US",M
1103,No,3,"Finoli, Mr. Luigi",0,0,SOTON/O.Q. 3101308,7.05,unknown,34,"Philadelphia, Pennsylvania, US",Southampton,"Philadelphia, Pennsylvania, US",M
1104,No,2,"Deacon, Mr. Percy William",0,0,S.O.C. 14879,73.5,unknown,20,"Fritham, Hampshire, England, UK",Southampton,"Boston, Massachusetts, US",M
1105,No,2,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",1,0,24065,26.0,unknown,60,"Swindon, Wiltshire, England",Southampton,"Idaho, US",F
1106,No,3,"Andersson, Miss. Ida Augusta Margareta",4,2,347091,7.78,unknown,38,"Vadsbro, Sörmland, Sweden",Southampton,"Manistee, Michigan, US",F
1107,No,1,"Head, Mr. Christopher",0,0,113038,42.5,B11,42,"Chelsea, London, England, UK",Southampton,"New York, New York, US",M
1108,No,3,"Mahon, Miss. Bridget Delia",0,0,330924,7.88,unknown,20,"Derrymartin, Mayo, Ireland",Queenstown,"New York, New York, US",F
1109,No,1,"Wick, Mr. George Dennick",1,1,36928,164.87,unknown,58,"Youngstown, Ohio, US",Southampton,"Youngstown, Ohio, US",M
1110,No,1,"Widener, Mrs. George Dunton (Eleanor Elkins)",1,1,113503,211.5,C80,50,"Philadelphia, Pennsylvania, US",Southampton,"Philadelphia, Pennsylvania, US",F
1111,No,3,"Thomson, Mr. Alexander Morrison",0,0,32302,8.05,unknown,36,"Unknown, Scotland",Southampton,"New York, New York, US",M
1112,No,2,"Duran y More, Miss. Florentina",1,0,SC/PARIS 2148,13.86,unknown,30,"Barcelona, Catalonia, Spain",Cherbourg,"Havana, Cuba",F
1113,No,3,"Reynolds, Mr. Harold J",0,0,342684,8.05,unknown,21,"London, England",Southampton,"Toronto, Ontario, Canada",M
1114,No,2,"Cook, Mrs. (Selena Rogers)",0,0,W./C. 14266,10.5,F33,22,"Oxford, Oxfordshire, England",Southampton,"New York, New York, US",F
1115,No,3,"Karlsson, Mr. Einar Gervasius",0,0,350053,7.8,unknown,21,"Oskarshamn, Kalmar, Sweden",Southampton,"Brooklyn, New York, US",M
1116,No,1,"Candee, Mrs. Edward (Helen Churchill Hungerford)",0,0,PC 17606,27.45,unknown,53,"Washington, DC, US",Cherbourg,"Washington, DC, US",F
1117,No,3,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",0,2,2661,15.25,unknown,24,"Hardîne, Lebanon",Cherbourg,"Houtzdale, Pennsylvania, US",F
1118,No,3,"Asplund, Mr. Johan Charles",0,0,350054,7.8,unknown,23,"Oskarshamn, Kalmar, Sweden",Southampton,"Minneapolis, Minnesota, US",M
1119,No,3,"McNeill, Miss. Bridget",0,0,370368,7.75,unknown,27,"Trien, Roscommon, Ireland",Queenstown,"New York, New York, US",F
1120,No,3,"Everett, Mr. Thomas James",0,0,C.A. 6212,15.1,unknown,39,"Bristol, Avon, England",Southampton,"Troy, New York, US",M
1121,No,2,"Hocking, Mr. Samuel James Metcalfe",0,0,242963,13.0,unknown,36,"Devonport, Devon, England",Southampton,"Middletown, Connecticut, US",M
1122,No,2,"Sweet, Mr. George Frederick",0,0,220845,65.0,unknown,14,"Yeovil, Somerset, England",Southampton,"Bernardsville, New Jersey, US",M
1123,No,1,"Willard, Miss. Constance",0,0,113795,26.55,unknown,21,"Duluth, Minnesota, US",Southampton,"Duluth, Minnesota, US",F
1124,No,3,"Wiklund, Mr. Karl Johan",1,0,3101266,6.5,unknown,21,"Vaasa, Finland",Southampton,"Montreal, Quebec, Canada",M
1125,No,3,"Linehan, Mr. Michael",0,0,330971,7.88,unknown,21,"Boherbue, Cork, Ireland",Queenstown,"New York, New York, US",M
1126,No,1,"Cumings, Mr. John Bradley",1,0,PC 17599,71.28,C85,39,"New York, New York, US",Cherbourg,"New York, New York, US",M
1127,No,3,"Vendel, Mr. Olof Edvin",0,0,350416,7.85,unknown,29,"Östra Sallerup, Skåne, Sweden",Southampton,"St. Paul, Minnesota, US",M
1128,No,1,"Warren, Mr. Frank Manley",1,0,110813,75.25,D37,63,"Portland, Oregon, US",Cherbourg,"Portland, Oregon, US",M
1129,No,3,"Baccos, Mr. Raffull",0,0,2679,7.22,unknown,20,"Unknown, Lebanon",Cherbourg,"New York, New York, US",M
1130,No,2,"Hiltunen, Miss. Marta",1,1,250650,13.0,unknown,18,"Joensuu, Finland, Russian Empire[note 6]",Southampton,"Detroit, Michigan, US",F
1131,No,1,"Douglas, Mrs. Walter Donald (Mahala Dutton)",1,0,PC 17761,106.42,C86,48,"Minneapolis, Minnesota, US",Cherbourg,"Minneapolis, Minnesota, US",F
1132,No,1,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",0,0,112377,27.72,unknown,55,"Stockholm, Sweden",Cherbourg,"New York, New York, US",F
1133,No,2,"Christy, Mrs. (Alice Frances)",0,2,237789,30.0,unknown,45,"London, England, UK",Southampton,"Montreal, Quebec, Canada",F
1134,No,1,"Spedden, Mr. Frederic Oakley",1,1,16966,134.5,E34,45,"Tuxedo Park, New York, US",Cherbourg,"Tuxedo Park, New York, US",M
1135,No,3,"Hyman, Mr. Abraham",0,0,3470,7.89,unknown,34,"Manchester, England",Southampton,"Springfield, Massachusetts, US",M
1136,No,3,"Johnston, Master. William Arthur Willie""""",1,2,W./C. 6607,23.45,unknown,8,"Thornton Heath, London, England",Southampton,"New London, Connecticut, US",Unknown
1137,No,1,"Kenyon, Mr. Frederick R",1,0,17464,51.86,D21,41,"Pittsburgh, Pennsylvania, US",Southampton,"Pittsburgh, Pennsylvania, US",M
1138,No,2,"Karnes, Mrs. J Frank (Claire Bennett)",0,0,F.C.C. 13534,21.0,unknown,28,"Pittsburgh, Pennsylvania, US",Southampton,"Pittsburgh, Pennsylvania, US",F
1139,No,2,"Drew, Mr. James Vivian",1,1,28220,32.5,unknown,42,"Greenport, New York, US",Southampton,"Greenport, New York, US",M
1140,No,2,"Hold, Mrs. Stephen (Annie Margaret Hill)",1,0,26707,26.0,unknown,29,"Porthoustock, Cornwall, England",Southampton,"Sacramento, California, US",F
1141,No,3,"Khalil, Mrs. Betros (Zahie Maria"" Elias)""",1,0,2660,14.45,unknown,20,"Hardîne, Lebanon",Cherbourg,"Wilkes Barre, Pennsylvania, US",F
1142,No,2,"West, Miss. Barbara J",1,2,C.A. 34651,27.75,unknown,0,"Bournemouth, Dorset, England",Southampton,"Gainesville, Florida, US",F
1143,No,3,"Abrahamsson, Mr. Abraham August Johannes",0,0,SOTON/O2 3101284,7.92,unknown,20,"Dalsbruk, Finland",Southampton,"Hoboken, New Jersey, US",M
1144,No,1,"Clark, Mr. Walter Miller",1,0,13508,136.78,C89,27,"Los Angeles, California, US",Cherbourg,"Los Angeles, California, US",M
1145,No,3,"Salander, Mr. Karl Johan",0,0,7266,9.32,unknown,24,"Genevad, Halland, Sweden",Southampton,"Red Wing, Minnesota, US",M
1146,No,3,"Wenzel, Mr. Linhart",0,0,345775,9.5,unknown,27,"Vienna, Austria",Southampton,"New York, New York, US",M
1147,No,3,"MacKay, Mr. George William",0,0,C.A. 42795,7.55,unknown,20,"London, England",Southampton,"Rochester, New York, US",M
1148,No,3,"Mahon, Mr. John",0,0,AQ/4 3130,7.75,unknown,22,"Currowhunane, Sligo, Ireland",Queenstown,"Patterson, New Jersey, US",M
1149,No,3,"Niklasson, Mr. Samuel",0,0,363611,8.05,unknown,28,"Västra Bogane, Orust Island, Sweden",Southampton,"New York, New York, US",M
1150,No,2,"Bentham, Miss. Lilian W",0,0,28404,13.0,unknown,19,"Rochester, New York, US",Southampton,"Rochester, New York, US",F
1151,No,3,"Midtsjo, Mr. Karl Albert",0,0,345501,7.78,unknown,21,"Krøkstad, Ski, Norway",Southampton,"Chicago, Illinois, US",M
1152,No,3,"de Messemaeker, Mr. Guillaume Joseph",1,0,345572,17.4,unknown,36,"Tampico, Montana, US",Southampton,"Tampico, Montana, US",M
1153,No,3,"Nilsson, Mr. August Ferdinand",0,0,350410,7.85,unknown,21,"Hörby, Skåne, Sweden",Southampton,"St. Paul, Minnesota, US",M
1154,No,2,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",0,2,29103,23.0,unknown,29,"Heamoor, Cornwall, England",Southampton,"Akron, Ohio, US",F
1155,No,3,"Klasen, Miss. Gertrud Emilia",1,1,350405,12.18,unknown,1,"Grimshut, Småland, Sweden",Southampton,"New York, New York, US",F
1156,No,2,"Portaluppi, Mr. Emilio Ilario Giuseppe",0,0,C.A. 34644,12.74,unknown,34,"Milford, New Hampshire, US",Southampton,"Milford, New Hampshire, US",M
1157,No,3,"Lyntakoff, Mr. Stanko",0,0,349235,7.9,unknown,44,"Unknown, Bulgaria",Southampton,"Coon Rapids, Iowa, US",M
1158,No,1,"Chisholm, Mr. Roderick Robert Crispin",0,0,112051,0.0,unknown,40,"Belfast, Ireland, UK",Belfast,"New York, New York, US",M
1159,No,3,"Warren, Mr. Charles William",0,0,C.A. 49867,7.55,unknown,30,"Portsmouth, Hampshire, England",Southampton,"New York, New York, US",M
1160,No,3,"Howard, Miss. May Elizabeth",0,0,A. 2. 39186,8.05,unknown,27,"North Walsham, Norfolk, England",Southampton,"Albion, Michigan, US",F
1161,No,3,"Pokrnic, Mr. Mate",0,0,315095,8.66,unknown,17,"Bukovac, Croatia",Southampton,"Chicago, Illinois, US",M
1162,No,1,"McCaffry, Mr. Thomas Francis",0,0,13050,75.24,C6,46,"Vancouver, British Columbia, Canada",Southampton,"Vancouver, British Columbia, Canada",M
1163,No,3,"Fox, Mr. Patrick",0,0,368573,7.75,unknown,28,"Mullingar, Westmeath, Ireland",Queenstown,"New York, New York, US",M
1164,No,1,"Clark, Mrs. Walter Miller (Virginia McDowell)",1,0,13508,136.78,C89,26,"Los Angeles, California, US",Cherbourg,"Los Angeles, California, US",F
1165,No,3,"Lennon, Miss. Mary",1,0,370371,15.5,unknown,18,"Ballymahon, Longford, Ireland",Queenstown,"New York, New York, US",F
1166,No,3,"Saade, Mr. Jean Nassr",0,0,2676,7.22,unknown,20,"Sir'Al, Lebanon",Cherbourg,"New York, New York, US",M
1167,No,2,"Bryhl, Miss. Dagmar Jenny Ingeborg ",1,0,236853,26.0,unknown,20,"Skara, Västergötland, Sweden",Southampton,"Rockford, Illinois, US",F
1168,No,2,"Parker, Mr. Clifford Richard",0,0,SC 14888,10.5,unknown,28,"Guernsey, Channel Islands",Southampton,"New York, New York, US",M
1169,No,2,"Faunthorpe, Mr. Harry",1,0,2926,26.0,unknown,40,"Liverpool, Merseyside, England, UK",Southampton,"Philadelphia, Pennsylvania, US",M
1170,No,2,"Ware, Mr. John James",1,0,CA 31352,21.0,unknown,45,"Bristol, Avon, England",Southampton,"New Britain, Connecticut, US",M
1171,No,2,"Oxenham, Mr. Percy Thomas",0,0,W./C. 14260,10.5,unknown,22,"London, England",Southampton,"North Bergen, New Jersey, US",M
1172,No,3,"Oreskovic, Miss. Jelka",0,0,315085,8.66,unknown,23,"Konjsko Brdo, Croatia",Southampton,"Chicago, Illinois, US",F
1173,No,3,"Peacock, Master. Alfred Edward",1,1,SOTON/O.Q. 3101315,13.78,unknown,0,"Southampton, Hampshire, England",Southampton,"Elizabeth, New Jersey, US",Unknown
1174,No,3,"Fleming, Miss. Honora",0,0,364859,7.75,unknown,22,"Carrowskehine, Mayo, Ireland",Queenstown,"New York, New York, US",F
1175,No,3,"Touma, Miss. Maria Youssef",1,1,2650,15.25,unknown,9,"Tibnin, Lebanon",Cherbourg,"Dowagiac, Michigan, US",F
1176,No,3,"Rosblom, Miss. Salli Helena",1,1,370129,20.21,unknown,2,"Suistamo, Finland",Southampton,"Astoria, Oregon, US",F
1177,No,3,"Dennis, Mr. William",0,0,A/5 21175,7.25,unknown,26,"Week St Mary, Cornwall, England",Southampton,"Saskatoon, Saskatchewan, Canada",M
1178,No,3,"Franklin, Mr. Charles (Charles Fardon)",0,0,SOTON/O.Q. 3101314,7.25,unknown,38,"Wellingborough, Northamptonshire, England",Cherbourg,Canada,M
1179,No,1,"Snyder, Mr. John Pillsbury",1,0,21228,82.27,B45,24,"Minneapolis, Minnesota, US",Southampton,"Minneapolis, Minnesota, US",M
1180,No,3,"Mardirosian, Mr. Sarkis",0,0,2655,7.23,F E46,25,"Kiğı, Turkey",Cherbourg,"Brantford, Ontario, Canada",M
1181,No,3,"Ford, Mr. Arthur",0,0,A/5 1478,8.05,unknown,22,"Bridgwater, Somerset, England",Southampton,"Elmira, New York, US",M
1182,No,1,"Rheims, Mr. George Alexander Lucien",0,0,PC 17607,39.6,unknown,36,"Paris, France",Southampton,"New York, New York, US",M
1183,No,3,"Daly, Miss. Margaret Marcella Maggie""""",0,0,382650,6.95,unknown,30,"Athlone, Westmeath, Ireland",Queenstown,"New York, New York, US",F
1184,No,3,"Nasr, Mr. Mustafa",0,0,2652,7.23,unknown,20,"Tebnine, Lebanon",Cherbourg,"New York, New York, US",M
1185,No,1,"Dodge, Dr. Washington",1,1,33638,81.86,A34,52,"San Francisco, California, US",Southampton,"San Francisco, California, US",Unknown
1186,No,3,"Wittevrongel, Mr. Camille",0,0,345771,9.5,unknown,36,"Westrozebeke, Belgium",Southampton,"Detroit, Michigan, US",M
1187,No,3,"Angheloff, Mr. Minko",0,0,349202,7.9,unknown,26,"Terziysko, Troyan, Bulgaria",Southampton,"Chicago, Illinois, US",M
1188,No,2,"Laroche, Miss. Louise",1,2,SC/Paris 2123,41.58,unknown,1,"Paris, France",Cherbourg,"Cap-Haïtien, Haiti",F
1189,No,3,"Samaan, Mr. Hanna",2,0,2662,21.68,unknown,40,"Hardîne, Lebanon",Cherbourg,"Wilkes-Barre, Pennsylvania, US",M
1190,No,1,"Loring, Mr. Joseph Holland",0,0,113801,45.5,unknown,30,"London, England, UK",Southampton,"New York, New York, US",M
1191,No,3,"Johansson, Mr. Nils",0,0,347467,7.85,unknown,29,"Chicago, Illinois, US",Southampton,"Chicago, Illinois, US",M
1192,No,3,"Olsson, Mr. Oscar Wilhelm",0,0,347079,7.78,unknown,32,"Lunna, Orust Island, Sweden",Southampton,"Manitowoc, Wisconsin, US",M
1193,No,2,"Malachard, Mr. Noel",0,0,237735,15.05,D,25,"Paris, France",Cherbourg,"New York, New York, US",M
1194,No,2,"Phillips, Mr. Escott Robert",0,1,S.O./P.P. 2,21.0,unknown,42,"Ilfracombe, Devon, England",Southampton,"New Brighton, Pennsylvania, US",M
1195,No,3,"Pokrnic, Mr. Tome",0,0,315092,8.66,unknown,24,"Bukovac, Croatia",Southampton,"Chicago, Illinois, US",M
1196,No,3,"McCarthy, Miss. Catherine Katie""""",0,0,383123,7.75,unknown,24,"Tipperary, Ireland",Queenstown,"Bayonne, New Jersey, US",F
1197,No,1,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",1,1,112901,26.55,B26,64,"Milwaukee, Wisconsin, US",Southampton,"Milwaukee, Wisconsin, US",F
1198,No,1,"Allison, Mr. Hudson Joshua Creighton",1,2,113781,151.55,C22 C26,30,"Montreal, Quebec, Canada",Southampton,"Montreal, Quebec, Canada",M
1199,No,3,"Aks, Master. Philip Frank",0,1,392091,9.35,unknown,0,"London, England",Southampton,"Norfolk, Virginia, US",Unknown
1200,No,1,"Hays, Mr. Charles Melville",1,1,12749,93.5,B69,55,"Montreal, Quebec, Canada",Southampton,"Montreal, Quebec, Canada",M
1201,No,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)",1,0,350026,14.11,unknown,45,"Racine, Wisconsin, US",Southampton,"Racine, Wisconsin, US",F
1202,No,3,"Cacic, Mr. Jego Grga",0,0,315091,8.66,unknown,18,"Široka Kula, Croatia",Southampton,"Chicago, Illinois, US",M
1203,No,3,"Vartanian, Mr. David",0,0,2658,7.22,unknown,22,"Kiğı, Turkey",Cherbourg,"Brantford, Ontario, Canada",M
1204,No,3,"Sadowitz, Mr. Harry",0,0,LP 1588,7.58,unknown,17,"London, England",Southampton,"Providence, Rhode Island, US",M
1205,No,3,"Carr, Miss. Jeannie",0,0,368364,7.75,unknown,47,"Aclare, Sligo, Ireland",Queenstown,"Hartford, Connecticut, US",F
1206,No,1,"White, Mrs. John Stuart (Ella Holmes)",0,0,PC 17760,135.63,C32,55,"New York, New York, US",Cherbourg,"New York, New York, US",F
1207,No,3,"Hagardon, Miss. Kate",0,0,AQ/3. 30631,7.73,unknown,17,"Ballysadare, Sligo, Ireland",Queenstown,"New York, New York, US",F
1208,No,1,"Spencer, Mr. William Augustus",1,0,PC 17569,146.52,B78,57,"New York, New York, US",Cherbourg,"New York, New York, US",M
1209,No,2,"Rogers, Mr. Reginald Harry",0,0,28004,10.5,unknown,18,"Tavistock, Devon, England",Southampton,"Wilkes Barre, Pennsylvania, US",M
1210,No,3,"Jonsson, Mr. Nils Hilding",0,0,350408,7.85,unknown,27,"Tågarp, Skåne, Sweden",Southampton,"New York, New York, US",M
1211,No,2,"Jefferys, Mr. Ernest Wilfred",2,0,C.A. 31029,31.5,unknown,22,"Guernsey, Channel Islands",Southampton,"Elizabeth, New Jersey, US",M
1212,No,3,"Andersson, Mr. Johan Samuel",0,0,347075,7.78,unknown,26,"Hartford, Connecticut, US",Southampton,"Hartford, Connecticut, US",M
1213,No,3,"Krekorian, Mr. Neshan",0,0,2654,7.23,F E57,25,"Kiğı, Turkey",Cherbourg,"Brantford, Ontario, Canada",M
1214,No,2,"Nesson, Mr. Israel",0,0,244368,13.0,F2,26,"London, England",Southampton,"Boston, Massachusetts, US",M
1215,No,1,"Rowe, Mr. Alfred G",0,0,113790,26.55,unknown,59,"Liverpool, Merseyside, England, UK",Southampton,"New York, New York, US",M
1216,No,1,"Kreuchen, Miss. Emilie",0,0,24160,211.34,unknown,29,"St Louis, Missouri, US",Southampton,"St Louis, Missouri, US",F
1217,No,3,"Assam, Mr. Ali",0,0,SOTON/O.Q. 3101309,7.05,unknown,23,"Buenos Aires, Argentina",Southampton,"New York, New York, US",M
1218,No,2,"Becker, Miss. Ruth Elizabeth",2,1,230136,39.0,F4,12,"Guntur, Madras Province, British India",Southampton,"Benton Harbor, Michigan, US",F
1219,No,1,"Rosenshine, Mr. George (Mr George Thorne"")""",0,0,PC 17585,79.2,unknown,46,"New York, New York, US",Cherbourg,"New York, New York, US",M
1220,No,2,"Clarke, Mr. Charles Valentine",1,0,2003,26.0,unknown,29,"Netley Abbey, Hampshire, England",Southampton,"San Francisco, California, US",M
1221,No,2,"Enander, Mr. Ingvar",0,0,236854,13.0,unknown,21,"Göteborg, Västergötland, Sweden",Southampton,"Rockford, Illinois, US",M
1222,No,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",0,2,C.A. 33112,36.75,unknown,48,"St. Ives, Cornwall, England",Southampton,"Houghton, Michigan, US",F
1223,No,1,"Dulles, Mr. William Crothers",0,0,PC 17580,29.7,A18,39,"Philadelphia, Pennsylvania, US",Cherbourg,"Philadelphia, Pennsylvania, US",M
1224,No,3,"Thomas, Mr. Tannous",0,0,2684,7.22,unknown,16,"Unknown, Lebanon",Cherbourg,"Columbus, Ohio, US",M
1225,No,3,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",1,1,2653,15.74,unknown,19,"Zgharta, Lebanon",Cherbourg,"Waterbury, Connecticut, US",F
1226,No,3,"Cor, Mr. Ivan",0,0,349229,7.9,unknown,27,"Kricina, Croatia",Southampton,"Great Falls, Montana, US",M
1227,No,1,"Maguire, Mr. John Edward",0,0,110469,26.0,C106,30,"Brockton, Massachusetts, US",Southampton,"Brockton, Massachusetts, US",M
1228,No,2,"de Brito, Mr. Jose Joaquim",0,0,244360,13.0,unknown,32,"Madeira, Portugal",Southampton,"São Paulo, Brazil",M
1229,No,3,"Elias, Mr. Joseph",0,2,2675,7.23,unknown,0,unknown,Cherbourg,unknown,M
1230,No,2,"Denbury, Mr. Herbert",0,0,C.A. 31029,31.5,unknown,25,"Guernsey, Channel Islands, UK",Southampton,"Elizabeth, New Jersey, US",M
1231,No,3,"Betros, Master. Seman",0,0,2622,7.23,unknown,10,"Hardîne, Lebanon",Cherbourg,"Wilkes Barre, Pennsylvania, US",Unknown
1232,No,2,"Fillbrook, Mr. Joseph Charles",0,0,C.A. 15185,10.5,unknown,18,"Truro, Cornwall, England, UK",Southampton,"Houghton, Michigan, US",M
1233,No,3,"Lundstrom, Mr. Thure Edvin",0,0,350403,7.58,unknown,32,"Simrishamn, Skåne, Sweden",Southampton,"Los Angeles, US",M
1234,No,3,"Sage, Mr. John George",1,9,CA. 2343,69.55,unknown,44,"Peterborough, Cambridgeshire, England",Southampton,"Jacksonville, Florida, US",M
1235,No,1,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",0,1,PC 17755,512.33,B51 B53 B55,58,"Germantown, Pennsylvania, US",Cherbourg,"Germantown, Pennsylvania, US",F
1236,No,3,"van Billiard, Master. James William",1,1,A/5. 851,14.5,unknown,10,"London, England",Southampton,"North Wales, Pennsylvania, US",Unknown
1237,No,3,"Abelseth, Miss. Karen Marie",0,0,348125,7.65,unknown,16,"Sondmore, Norway",Southampton,"Los Angeles, California, US",F
1238,No,2,"Botsford, Mr. William Hull",0,0,237670,13.0,unknown,25,"Orange, New Jersey, US",Southampton,"Orange, New Jersey, US",M
1239,No,3,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",0,0,2688,7.23,unknown,22,"Youngstown, Ohio, US",Cherbourg,"Youngstown, Ohio, US",F
1240,No,2,"Giles, Mr. Ralph",0,0,248726,13.5,unknown,25,"London, England",Southampton,"New York, New York, US",M
1241,No,2,"Walcroft, Miss. Nellie",0,0,F.C.C. 13528,21.0,unknown,36,"Maidenhead, Berkshire, England",Southampton,"Mamaroneck, New York, US",F
1242,No,1,"Greenfield, Mrs. Leo David (Blanche Strouse)",0,1,PC 17759,63.36,D10 D12,45,"New York, New York, US",Cherbourg,"New York, New York, US",F
1243,No,2,"Stokes, Mr. Philip Joseph",0,0,F.C.C. 13540,10.5,unknown,25,"London, England",Southampton,"Detroit, Michigan, US",M
1244,No,2,"Dibden, Mr. William",0,0,S.O.C. 14879,73.5,unknown,18,"Lyndhurst, Hampshire, England",Southampton,"Eden, Manitoba, Canada",M
1245,No,2,"Herman, Mr. Samuel",1,2,220845,65.0,unknown,49,"Yeovil, Somerset, England",Southampton,"Bernardsville, New Jersey, US",M
1246,No,3,"Dean, Miss. Elizabeth Gladys Millvina""""",1,2,C.A. 2315,20.58,unknown,0,"Bartley Farm, Hampshire, England",Southampton,"Wichita, Kansas, US",F
